"","Item","aggregate","Inflation","year","m","mnum","timep"
"9084","Other services","Services","1.02148587756896",1984,"JAN",0,1984
"9085","Recreation services","Services","1.00966933594814",1984,"FEB",0.08,1984.08
"9086","Food services and accommodations","Services","1.01255602959443",1984,"FEB",0.08,1984.08
"9087","Financial services and insurance","Services","1.00851403143247",1984,"FEB",0.08,1984.08
"9088","Other services","Services","1.02558279522819",1984,"FEB",0.08,1984.08
"9089","Recreation services","Services","1.01246156776318",1984,"MAR",0.17,1984.17
"9090","Food services and accommodations","Services","1.01403329203254",1984,"MAR",0.17,1984.17
"9091","Financial services and insurance","Services","1.04417576090655",1984,"MAR",0.17,1984.17
"9092","Other services","Services","1.02500068233303",1984,"MAR",0.17,1984.17
"9093","Recreation services","Services","1.01323533400233",1984,"APR",0.25,1984.25
"9094","Food services and accommodations","Services","1.01218467141556",1984,"APR",0.25,1984.25
"9095","Financial services and insurance","Services","1.07032580919932",1984,"APR",0.25,1984.25
"9096","Other services","Services","1.01304534940018",1984,"APR",0.25,1984.25
"9097","Recreation services","Services","1.01122231514203",1984,"MAY",0.33,1984.33
"9098","Food services and accommodations","Services","1.01237366329769",1984,"MAY",0.33,1984.33
"9099","Financial services and insurance","Services","1.02917771883289",1984,"MAY",0.33,1984.33
"9100","Other services","Services","1.00680308406478",1984,"MAY",0.33,1984.33
"9101","Recreation services","Services","1.01273816882105",1984,"JUN",0.42,1984.42
"9102","Food services and accommodations","Services","1.01022657847903",1984,"JUN",0.42,1984.42
"9103","Financial services and insurance","Services","1.01779493220381",1984,"JUN",0.42,1984.42
"9104","Other services","Services","1.00529889495407",1984,"JUN",0.42,1984.42
"9105","Recreation services","Services","1.01225942878557",1984,"JUL",0.5,1984.5
"9106","Food services and accommodations","Services","1.01000079371379",1984,"JUL",0.5,1984.5
"9107","Financial services and insurance","Services","1.02564038796319",1984,"JUL",0.5,1984.5
"9108","Other services","Services","1.00342511217906",1984,"JUL",0.5,1984.5
"9109","Recreation services","Services","1.01317860477524",1984,"AUG",0.58,1984.58
"9110","Food services and accommodations","Services","1.00977267339251",1984,"AUG",0.58,1984.58
"9111","Financial services and insurance","Services","1.03310864393339",1984,"AUG",0.58,1984.58
"9112","Other services","Services","1.00148391541682",1984,"AUG",0.58,1984.58
"9113","Recreation services","Services","1.00955287249569",1984,"SEP",0.67,1984.67
"9114","Food services and accommodations","Services","1.00886095919226",1984,"SEP",0.67,1984.67
"9115","Financial services and insurance","Services","1.02034031864858",1984,"SEP",0.67,1984.67
"9116","Other services","Services","1.00349631827091",1984,"SEP",0.67,1984.67
"9117","Recreation services","Services","1.01041859481186",1984,"OCT",0.75,1984.75
"9118","Food services and accommodations","Services","1.00791093647675",1984,"OCT",0.75,1984.75
"9119","Financial services and insurance","Services","0.998690623408744",1984,"OCT",0.75,1984.75
"9120","Other services","Services","1.00436600338696",1984,"OCT",0.75,1984.75
"9121","Recreation services","Services","1.00803075383765",1984,"NOV",0.83,1984.83
"9122","Food services and accommodations","Services","1.00652162571086",1984,"NOV",0.83,1984.83
"9123","Financial services and insurance","Services","0.985775283055076",1984,"NOV",0.83,1984.83
"9124","Other services","Services","1.00592686669842",1984,"NOV",0.83,1984.83
"9125","Recreation services","Services","1.01188066763044",1984,"DEC",0.92,1984.92
"9126","Food services and accommodations","Services","1.01045114545597",1984,"DEC",0.92,1984.92
"9127","Financial services and insurance","Services","1.01100518885001",1984,"DEC",0.92,1984.92
"9128","Other services","Services","1.00303542205564",1984,"DEC",0.92,1984.92
"9129","Recreation services","Services","1.01214310015441",1985,"JAN",0,1985
"9130","Food services and accommodations","Services","1.00896639550901",1985,"JAN",0,1985
"9131","Financial services and insurance","Services","1.05414329764246",1985,"JAN",0,1985
"9132","Other services","Services","1.00355665621624",1985,"JAN",0,1985
"9133","Recreation services","Services","1.01211994566921",1985,"FEB",0.08,1985.08
"9134","Food services and accommodations","Services","1.01166286543645",1985,"FEB",0.08,1985.08
"9135","Financial services and insurance","Services","1.06115099160482",1985,"FEB",0.08,1985.08
"9136","Other services","Services","1.00526066600032",1985,"FEB",0.08,1985.08
"9137","Recreation services","Services","1.0120009351378",1985,"MAR",0.17,1985.17
"9138","Food services and accommodations","Services","1.01080732525148",1985,"MAR",0.17,1985.17
"9139","Financial services and insurance","Services","1.04521257549354",1985,"MAR",0.17,1985.17
"9140","Other services","Services","1.01368385042499",1985,"MAR",0.17,1985.17
"9141","Recreation services","Services","1.01171299288946",1985,"APR",0.25,1985.25
"9142","Food services and accommodations","Services","1.01318839833084",1985,"APR",0.25,1985.25
"9143","Financial services and insurance","Services","0.999930902641822",1985,"APR",0.25,1985.25
"9144","Other services","Services","1.01512128530925",1985,"APR",0.25,1985.25
"9145","Recreation services","Services","1.01037472901827",1985,"MAY",0.33,1985.33
"9146","Food services and accommodations","Services","1.01350105036635",1985,"MAY",0.33,1985.33
"9147","Financial services and insurance","Services","0.996514401027335",1985,"MAY",0.33,1985.33
"9148","Other services","Services","1.01462661573081",1985,"MAY",0.33,1985.33
"9149","Recreation services","Services","1.00929181960523",1985,"JUN",0.42,1985.42
"9150","Food services and accommodations","Services","1.01403455051162",1985,"JUN",0.42,1985.42
"9151","Financial services and insurance","Services","0.985794221765445",1985,"JUN",0.42,1985.42
"9152","Other services","Services","1.01430388619195",1985,"JUN",0.42,1985.42
"9153","Recreation services","Services","1.00797382948272",1985,"JUL",0.5,1985.5
"9154","Food services and accommodations","Services","1.01159302384705",1985,"JUL",0.5,1985.5
"9155","Financial services and insurance","Services","1.01370525636891",1985,"JUL",0.5,1985.5
"9156","Other services","Services","1.01505120513086",1985,"JUL",0.5,1985.5
"9157","Recreation services","Services","1.00960408684547",1985,"AUG",0.58,1985.58
"9158","Food services and accommodations","Services","1.00950430980006",1985,"AUG",0.58,1985.58
"9159","Financial services and insurance","Services","1.02950110456554",1985,"AUG",0.58,1985.58
"9160","Other services","Services","1.01658199448126",1985,"AUG",0.58,1985.58
"9161","Recreation services","Services","1.00526436255436",1985,"SEP",0.67,1985.67
"9162","Food services and accommodations","Services","1.0093359168575",1985,"SEP",0.67,1985.67
"9163","Financial services and insurance","Services","1.02900632486157",1985,"SEP",0.67,1985.67
"9164","Other services","Services","1.01353910728911",1985,"SEP",0.67,1985.67
"9165","Recreation services","Services","1.00600912778905",1985,"OCT",0.75,1985.75
"9166","Food services and accommodations","Services","1.0120130686102",1985,"OCT",0.75,1985.75
"9167","Financial services and insurance","Services","0.991410847781136",1985,"OCT",0.75,1985.75
"9168","Other services","Services","1.01154140127389",1985,"OCT",0.75,1985.75
"9169","Recreation services","Services","1.0085513332996",1985,"NOV",0.83,1985.83
"9170","Food services and accommodations","Services","1.01166837769487",1985,"NOV",0.83,1985.83
"9171","Financial services and insurance","Services","0.96338682998793",1985,"NOV",0.83,1985.83
"9172","Other services","Services","1.01227803145611",1985,"NOV",0.83,1985.83
"9173","Recreation services","Services","1.01259866423801",1985,"DEC",0.92,1985.92
"9174","Food services and accommodations","Services","1.00852655198205",1985,"DEC",0.92,1985.92
"9175","Financial services and insurance","Services","0.979578971068333",1985,"DEC",0.92,1985.92
"9176","Other services","Services","1.01224716547562",1985,"DEC",0.92,1985.92
"9177","Recreation services","Services","1.01585301308063",1986,"JAN",0,1986
"9178","Food services and accommodations","Services","1.00732591636039",1986,"JAN",0,1986
"9179","Financial services and insurance","Services","1.02440925030368",1986,"JAN",0,1986
"9180","Other services","Services","1.01473440294184",1986,"JAN",0,1986
"9181","Recreation services","Services","1.01655629139073",1986,"FEB",0.08,1986.08
"9182","Food services and accommodations","Services","1.00712818355073",1986,"FEB",0.08,1986.08
"9183","Financial services and insurance","Services","1.05426914153132",1986,"FEB",0.08,1986.08
"9184","Other services","Services","1.01408380112269",1986,"FEB",0.08,1986.08
"9185","Recreation services","Services","1.01079298456004",1986,"MAR",0.17,1986.17
"9186","Food services and accommodations","Services","1.00902303965193",1986,"MAR",0.17,1986.17
"9187","Financial services and insurance","Services","1.04718672428059",1986,"MAR",0.17,1986.17
"9188","Other services","Services","1.01304694905952",1986,"MAR",0.17,1986.17
"9189","Recreation services","Services","1.00664913412395",1986,"APR",0.25,1986.25
"9190","Food services and accommodations","Services","1.00995981559549",1986,"APR",0.25,1986.25
"9191","Financial services and insurance","Services","1.00823339896188",1986,"APR",0.25,1986.25
"9192","Other services","Services","1.01310563939635",1986,"APR",0.25,1986.25
"9193","Recreation services","Services","1.00367683348139",1986,"MAY",0.33,1986.33
"9194","Food services and accommodations","Services","1.01088692831339",1986,"MAY",0.33,1986.33
"9195","Financial services and insurance","Services","0.983428332489712",1986,"MAY",0.33,1986.33
"9196","Other services","Services","1.01327039984184",1986,"MAY",0.33,1986.33
"9197","Recreation services","Services","1.00892283355579",1986,"JUN",0.42,1986.42
"9198","Food services and accommodations","Services","1.01320528211285",1986,"JUN",0.42,1986.42
"9199","Financial services and insurance","Services","0.975944338359562",1986,"JUN",0.42,1986.42
"9200","Other services","Services","1.01539067694353",1986,"JUN",0.42,1986.42
"9201","Recreation services","Services","1.00788682407453",1986,"JUL",0.5,1986.5
"9202","Food services and accommodations","Services","1.01132618937193",1986,"JUL",0.5,1986.5
